sample_id,label,season,hh_index,time_h,puissance_w,energy_kwh_step
RP_0180,RP,autumn,45,22.5,559.5102,0.2797551
RP_0180,RP,autumn,46,23.0,494.3134,0.2471567
RP_0180,RP,autumn,47,23.5,507.49207,0.25374603
RP_0181,RP,autumn,0,0.0,186.66309,0.093331546
RP_0181,RP,autumn,1,0.5,189.62106,0.09481053
RP_0181,RP,autumn,2,1.0,185.49048,0.09274524
RP_0181,RP,autumn,3,1.5,372.38348,0.18619174
RP_0181,RP,autumn,4,2.0,853.94006,0.42697003
RP_0181,RP,autumn,5,2.5,859.6333,0.42981666
RP_0181,RP,autumn,6,3.0,696.27423,0.3481371
RP_0181,RP,autumn,7,3.5,515.5647,0.25778234
RP_0181,RP,autumn,8,4.0,448.86038,0.22443019
RP_0181,RP,autumn,9,4.5,378.17734,0.18908867
RP_0181,RP,autumn,10,5.0,371.39505,0.18569753
RP_0181,RP,autumn,11,5.5,393.45224,0.19672611
RP_0181,RP,autumn,12,6.0,589.1337,0.29456687
RP_0181,RP,autumn,13,6.5,738.2662,0.36913309
RP_0181,RP,autumn,14,7.0,818.629,0.4093145
RP_0181,RP,autumn,15,7.5,770.80444,0.38540223
RP_0181,RP,autumn,16,8.0,762.3661,0.38118306
RP_0181,RP,autumn,17,8.5,777.6148,0.38880742
RP_0181,RP,autumn,18,9.0,907.74036,0.45387018
RP_0181,RP,autumn,19,9.5,932.7009,0.46635047
RP_0181,RP,autumn,20,10.0,955.65784,0.47782892
RP_0181,RP,autumn,21,10.5,774.7102,0.3873551
RP_0181,RP,autumn,22,11.0,593.23663,0.2966183
RP_0181,RP,autumn,23,11.5,470.7307,0.23536536
RP_0181,RP,autumn,24,12.0,471.93567,0.23596783
RP_0181,RP,autumn,25,12.5,467.62915,0.23381458
RP_0181,RP,autumn,26,13.0,479.94485,0.23997243
RP_0181,RP,autumn,27,13.5,387.37665,0.19368832
RP_0181,RP,autumn,28,14.0,468.16867,0.23408434
RP_0181,RP,autumn,29,14.5,466.95547,0.23347774
RP_0181,RP,autumn,30,15.0,556.1941,0.27809703
RP_0181,RP,autumn,31,15.5,505.99026,0.25299513
RP_0181,RP,autumn,32,16.0,419.11954,0.20955977
RP_0181,RP,autumn,33,16.5,375.6396,0.1878198
RP_0181,RP,autumn,34,17.0,393.51187,0.19675593
RP_0181,RP,autumn,35,17.5,388.04224,0.19402112
RP_0181,RP,autumn,36,18.0,390.49606,0.19524804
RP_0181,RP,autumn,37,18.5,464.4896,0.23224479
RP_0181,RP,autumn,38,19.0,397.9223,0.19896115
RP_0181,RP,autumn,39,19.5,379.11163,0.18955582
RP_0181,RP,autumn,40,20.0,385.1787,0.19258936
RP_0181,RP,autumn,41,20.5,330.8081,0.16540405
RP_0181,RP,autumn,42,21.0,294.9684,0.14748421
RP_0181,RP,autumn,43,21.5,231.51518,0.11575759
RP_0181,RP,autumn,44,22.0,213.5822,0.1067911
RP_0181,RP,autumn,45,22.5,172.65178,0.08632589
RP_0181,RP,autumn,46,23.0,171.66978,0.08583489
RP_0181,RP,autumn,47,23.5,142.74953,0.07137477
RP_0182,RP,spring,0,0.0,586.0747,0.29303735
RP_0182,RP,spring,1,0.5,485.54333,0.24277167
RP_0182,RP,spring,2,1.0,433.5271,0.21676356
RP_0182,RP,spring,3,1.5,469.12402,0.23456201
RP_0182,RP,spring,4,2.0,698.9562,0.3494781
RP_0182,RP,spring,5,2.5,737.5816,0.3687908
RP_0182,RP,spring,6,3.0,1163.0082,0.5815041
RP_0182,RP,spring,7,3.5,1265.8877,0.63294387
RP_0182,RP,spring,8,4.0,1365.7188,0.68285936
RP_0182,RP,spring,9,4.5,1167.1172,0.5835586
RP_0182,RP,spring,10,5.0,1287.6073,0.64380366
RP_0182,RP,spring,11,5.5,1462.4938,0.7312469
RP_0182,RP,spring,12,6.0,1466.5651,0.7332825
RP_0182,RP,spring,13,6.5,1301.1394,0.6505697
RP_0182,RP,spring,14,7.0,1533.7233,0.7668616
RP_0182,RP,spring,15,7.5,1845.4391,0.92271954
RP_0182,RP,spring,16,8.0,2431.3733,1.2156867
RP_0182,RP,spring,17,8.5,2851.363,1.4256815
RP_0182,RP,spring,18,9.0,2899.0068,1.4495034
RP_0182,RP,spring,19,9.5,2902.437,1.4512185
RP_0182,RP,spring,20,10.0,3133.9553,1.5669776
RP_0182,RP,spring,21,10.5,2485.1675,1.2425838
RP_0182,RP,spring,22,11.0,2635.556,1.317778
RP_0182,RP,spring,23,11.5,2038.504,1.0192521
RP_0182,RP,spring,24,12.0,1779.2804,0.8896402
RP_0182,RP,spring,25,12.5,2221.4438,1.110722
RP_0182,RP,spring,26,13.0,2040.8763,1.0204382
RP_0182,RP,spring,27,13.5,2314.812,1.157406
RP_0182,RP,spring,28,14.0,2551.3103,1.2756552
RP_0182,RP,spring,29,14.5,2397.1997,1.1985998
RP_0182,RP,spring,30,15.0,2331.313,1.1656564
RP_0182,RP,spring,31,15.5,2452.6528,1.2263265
RP_0182,RP,spring,32,16.0,2454.2773,1.2271386
RP_0182,RP,spring,33,16.5,2347.8342,1.173917
RP_0182,RP,spring,34,17.0,2213.0886,1.1065443
RP_0182,RP,spring,35,17.5,2517.414,1.258707
RP_0182,RP,spring,36,18.0,2170.2852,1.0851426
RP_0182,RP,spring,37,18.5,2324.284,1.1621419
RP_0182,RP,spring,38,19.0,2507.2632,1.2536316
RP_0182,RP,spring,39,19.5,2789.531,1.3947655
RP_0182,RP,spring,40,20.0,2831.1367,1.4155684
RP_0182,RP,spring,41,20.5,3178.9053,1.5894526
RP_0182,RP,spring,42,21.0,2855.009,1.4275045
RP_0182,RP,spring,43,21.5,2541.9465,1.2709733
RP_0182,RP,spring,44,22.0,2079.9785,1.0399892
RP_0182,RP,spring,45,22.5,2357.757,1.1788785
RP_0182,RP,spring,46,23.0,1641.8428,0.82092136
RP_0182,RP,spring,47,23.5,1144.1682,0.5720841
RP_0183,RP,autumn,0,0.0,148.83603,0.074418016
RP_0183,RP,autumn,1,0.5,136.68556,0.06834278
RP_0183,RP,autumn,2,1.0,131.66168,0.06583084
RP_0183,RP,autumn,3,1.5,155.96414,0.07798207
RP_0183,RP,autumn,4,2.0,149.15602,0.07457801
RP_0183,RP,autumn,5,2.5,110.094055,0.055047028
RP_0183,RP,autumn,6,3.0,148.1625,0.07408125
RP_0183,RP,autumn,7,3.5,177.1465,0.08857325
RP_0183,RP,autumn,8,4.0,210.26982,0.10513491
RP_0183,RP,autumn,9,4.5,212.15306,0.10607653
RP_0183,RP,autumn,10,5.0,208.91689,0.104458444
RP_0183,RP,autumn,11,5.5,234.36832,0.117184155
RP_0183,RP,autumn,12,6.0,230.61288,0.115306444
RP_0183,RP,autumn,13,6.5,158.33223,0.079166114
RP_0183,RP,autumn,14,7.0,132.71727,0.06635863
RP_0183,RP,autumn,15,7.5,123.306656,0.061653327
RP_0183,RP,autumn,16,8.0,92.05855,0.046029273
RP_0183,RP,autumn,17,8.5,77.77707,0.038888536
RP_0183,RP,autumn,18,9.0,72.777374,0.036388688
RP_0183,RP,autumn,19,9.5,108.8391,0.05441955
RP_0183,RP,autumn,20,10.0,144.45517,0.07222758
RP_0183,RP,autumn,21,10.5,162.20903,0.08110452
RP_0183,RP,autumn,22,11.0,187.4762,0.0937381
RP_0183,RP,autumn,23,11.5,172.56271,0.08628136
RP_0183,RP,autumn,24,12.0,160.13353,0.08006676
RP_0183,RP,autumn,25,12.5,135.23158,0.06761579
RP_0183,RP,autumn,26,13.0,126.20469,0.06310234
RP_0183,RP,autumn,27,13.5,138.53166,0.06926583
RP_0183,RP,autumn,28,14.0,136.82507,0.068412535
RP_0183,RP,autumn,29,14.5,123.314476,0.06165724
RP_0183,RP,autumn,30,15.0,140.79204,0.07039602
RP_0183,RP,autumn,31,15.5,172.05794,0.08602897
RP_0183,RP,autumn,32,16.0,183.16916,0.09158458
RP_0183,RP,autumn,33,16.5,180.11366,0.09005683
RP_0183,RP,autumn,34,17.0,205.8102,0.102905095
RP_0183,RP,autumn,35,17.5,218.35748,0.109178744
RP_0183,RP,autumn,36,18.0,239.02715,0.11951357
RP_0183,RP,autumn,37,18.5,252.66284,0.12633142
RP_0183,RP,autumn,38,19.0,224.77296,0.11238648
RP_0183,RP,autumn,39,19.5,185.32257,0.092661284
RP_0183,RP,autumn,40,20.0,189.15717,0.09457858
RP_0183,RP,autumn,41,20.5,182.42972,0.09121486
RP_0183,RP,autumn,42,21.0,167.20374,0.08360187
RP_0183,RP,autumn,43,21.5,207.18687,0.10359344
RP_0183,RP,autumn,44,22.0,176.28416,0.08814208
RP_0183,RP,autumn,45,22.5,168.831,0.084415495
RP_0183,RP,autumn,46,23.0,152.60043,0.07630022
RP_0183,RP,autumn,47,23.5,141.07202,0.07053601
RP_0184,RP,autumn,0,0.0,507.60944,0.2538047
RP_0184,RP,autumn,1,0.5,474.30884,0.23715442
RP_0184,RP,autumn,2,1.0,527.7208,0.2638604
RP_0184,RP,autumn,3,1.5,615.1362,0.3075681
RP_0184,RP,autumn,4,2.0,719.1992,0.35959962
RP_0184,RP,autumn,5,2.5,703.1961,0.35159805
RP_0184,RP,autumn,6,3.0,716.79724,0.35839862
RP_0184,RP,autumn,7,3.5,756.7431,0.37837154
RP_0184,RP,autumn,8,4.0,779.1281,0.38956407
RP_0184,RP,autumn,9,4.5,837.0399,0.41851994
RP_0184,RP,autumn,10,5.0,778.7644,0.3893822
RP_0184,RP,autumn,11,5.5,810.8604,0.4054302
RP_0184,RP,autumn,12,6.0,605.10223,0.30255112
RP_0184,RP,autumn,13,6.5,642.6736,0.3213368
RP_0184,RP,autumn,14,7.0,635.1754,0.3175877
RP_0184,RP,autumn,15,7.5,599.49866,0.2997493
RP_0184,RP,autumn,16,8.0,386.2547,0.19312735
RP_0184,RP,autumn,17,8.5,333.6158,0.1668079
RP_0184,RP,autumn,18,9.0,282.87766,0.14143883
RP_0184,RP,autumn,19,9.5,280.34595,0.14017297
RP_0184,RP,autumn,20,10.0,205.97879,0.1029894
RP_0184,RP,autumn,21,10.5,191.48943,0.095744714
RP_0184,RP,autumn,22,11.0,218.01602,0.109008014
RP_0184,RP,autumn,23,11.5,232.44415,0.116222076
RP_0184,RP,autumn,24,12.0,228.03375,0.114016876
RP_0184,RP,autumn,25,12.5,273.34073,0.13667037
RP_0184,RP,autumn,26,13.0,297.84982,0.14892492
RP_0184,RP,autumn,27,13.5,394.30124,0.19715062
RP_0184,RP,autumn,28,14.0,748.8013,0.37440065
RP_0184,RP,autumn,29,14.5,674.36163,0.33718082
RP_0184,RP,autumn,30,15.0,567.849,0.2839245
RP_0184,RP,autumn,31,15.5,546.674,0.273337
RP_0184,RP,autumn,32,16.0,489.8251,0.24491255
RP_0184,RP,autumn,33,16.5,398.3172,0.1991586
RP_0184,RP,autumn,34,17.0,405.66272,0.20283136
RP_0184,RP,autumn,35,17.5,363.75876,0.18187939
RP_0184,RP,autumn,36,18.0,378.11172,0.18905586
RP_0184,RP,autumn,37,18.5,381.24915,0.19062458
RP_0184,RP,autumn,38,19.0,432.72308,0.21636154
RP_0184,RP,autumn,39,19.5,508.26273,0.25413138
RP_0184,RP,autumn,40,20.0,459.48065,0.22974032
RP_0184,RP,autumn,41,20.5,468.1029,0.23405145
RP_0184,RP,autumn,42,21.0,447.6866,0.2238433
RP_0184,RP,autumn,43,21.5,469.6132,0.2348066
RP_0184,RP,autumn,44,22.0,381.73282,0.19086641
RP_0184,RP,autumn,45,22.5,399.7169,0.19985844
RP_0184,RP,autumn,46,23.0,397.44495,0.19872247
RP_0184,RP,autumn,47,23.5,429.35953,0.21467976
RP_0185,RP,summer,0,0.0,180.33022,0.09016511
RP_0185,RP,summer,1,0.5,170.81422,0.085407116
RP_0185,RP,summer,2,1.0,254.42703,0.12721352
RP_0185,RP,summer,3,1.5,409.96417,0.20498209
RP_0185,RP,summer,4,2.0,547.2363,0.27361816
RP_0185,RP,summer,5,2.5,390.5082,0.1952541
RP_0185,RP,summer,6,3.0,312.10635,0.15605317
RP_0185,RP,summer,7,3.5,266.6319,0.13331595
RP_0185,RP,summer,8,4.0,273.24982,0.1366249
RP_0185,RP,summer,9,4.5,239.88272,0.11994136
RP_0185,RP,summer,10,5.0,245.28473,0.12264237
RP_0185,RP,summer,11,5.5,288.6205,0.14431025
RP_0185,RP,summer,12,6.0,433.67175,0.21683587
RP_0185,RP,summer,13,6.5,402.91385,0.20145692
RP_0185,RP,summer,14,7.0,392.6452,0.1963226
RP_0185,RP,summer,15,7.5,281.10117,0.14055058
RP_0185,RP,summer,16,8.0,237.39601,0.11869801
RP_0185,RP,summer,17,8.5,153.16096,0.07658048
RP_0185,RP,summer,18,9.0,87.60849,0.043804243
RP_0185,RP,summer,19,9.5,59.85029,0.029925143
RP_0185,RP,summer,20,10.0,39.061504,0.019530753
RP_0185,RP,summer,21,10.5,44.971966,0.022485983
RP_0185,RP,summer,22,11.0,48.36081,0.024180405
RP_0185,RP,summer,23,11.5,35.7893,0.01789465
RP_0185,RP,summer,24,12.0,35.60459,0.017802296
RP_0185,RP,summer,25,12.5,32.150524,0.016075263
RP_0185,RP,summer,26,13.0,81.10305,0.040551525
RP_0185,RP,summer,27,13.5,107.44598,0.05372299
RP_0185,RP,summer,28,14.0,63.31952,0.03165976
RP_0185,RP,summer,29,14.5,44.98101,0.022490505
RP_0185,RP,summer,30,15.0,29.542463,0.014771231
RP_0185,RP,summer,31,15.5,54.581844,0.027290922
RP_0185,RP,summer,32,16.0,265.14142,0.13257071
RP_0185,RP,summer,33,16.5,332.2979,0.16614896
RP_0185,RP,summer,34,17.0,498.99026,0.24949513
RP_0185,RP,summer,35,17.5,632.6544,0.3163272
RP_0185,RP,summer,36,18.0,738.7377,0.36936882
RP_0185,RP,summer,37,18.5,871.64197,0.435821
RP_0185,RP,summer,38,19.0,1147.9554,0.5739777
RP_0185,RP,summer,39,19.5,1297.046,0.64852303
RP_0185,RP,summer,40,20.0,950.80237,0.4754012
RP_0185,RP,summer,41,20.5,676.34216,0.3381711
RP_0185,RP,summer,42,21.0,416.57846,0.20828924
RP_0185,RP,summer,43,21.5,311.92114,0.15596057
RP_0185,RP,summer,44,22.0,300.7905,0.15039524
RP_0185,RP,summer,45,22.5,241.08105,0.12054053
RP_0185,RP,summer,46,23.0,309.7619,0.15488096
RP_0185,RP,summer,47,23.5,236.65826,0.11832913
RP_0186,RP,winter,0,0.0,97.27864,0.04863932
RP_0186,RP,winter,1,0.5,109.01627,0.05450814
RP_0186,RP,winter,2,1.0,109.22731,0.054613654
RP_0186,RP,winter,3,1.5,82.02658,0.04101329
RP_0186,RP,winter,4,2.0,240.41719,0.1202086
RP_0186,RP,winter,5,2.5,571.9703,0.28598514
RP_0186,RP,winter,6,3.0,690.2106,0.3451053
RP_0186,RP,winter,7,3.5,318.9042,0.1594521
RP_0186,RP,winter,8,4.0,230.70744,0.11535372
RP_0186,RP,winter,9,4.5,154.21182,0.07710591
RP_0186,RP,winter,10,5.0,137.62444,0.06881222
RP_0186,RP,winter,11,5.5,115.83188,0.05791594
RP_0186,RP,winter,12,6.0,136.39305,0.06819653
RP_0186,RP,winter,13,6.5,202.02202,0.10101101
RP_0186,RP,winter,14,7.0,268.59015,0.13429508
RP_0186,RP,winter,15,7.5,389.1885,0.19459425
RP_0186,RP,winter,16,8.0,480.8387,0.24041936
RP_0186,RP,winter,17,8.5,424.5222,0.2122611
RP_0186,RP,winter,18,9.0,283.35913,0.14167957
RP_0186,RP,winter,19,9.5,186.75894,0.09337947
RP_0186,RP,winter,20,10.0,203.44426,0.10172213
RP_0186,RP,winter,21,10.5,192.75433,0.096377164
RP_0186,RP,winter,22,11.0,220.8119,0.11040595
RP_0186,RP,winter,23,11.5,169.86551,0.08493275
RP_0186,RP,winter,24,12.0,205.8385,0.10291925
RP_0186,RP,winter,25,12.5,189.42194,0.09471097
RP_0186,RP,winter,26,13.0,226.13786,0.11306893
RP_0186,RP,winter,27,13.5,438.73807,0.21936904
RP_0186,RP,winter,28,14.0,1644.7736,0.8223868
RP_0186,RP,winter,29,14.5,2232.6501,1.116325
RP_0186,RP,winter,30,15.0,660.5314,0.3302657
RP_0186,RP,winter,31,15.5,374.91312,0.18745656
RP_0186,RP,winter,32,16.0,255.45584,0.12772793
RP_0186,RP,winter,33,16.5,266.1405,0.13307025
RP_0186,RP,winter,34,17.0,247.42915,0.12371457
RP_0186,RP,winter,35,17.5,308.88397,0.15444198
RP_0186,RP,winter,36,18.0,389.06982,0.19453491
RP_0186,RP,winter,37,18.5,511.7721,0.25588605
RP_0186,RP,winter,38,19.0,584.5907,0.29229534
RP_0186,RP,winter,39,19.5,821.61566,0.41080782
RP_0186,RP,winter,40,20.0,957.32886,0.47866443
RP_0186,RP,winter,41,20.5,872.9641,0.43648204
RP_0186,RP,winter,42,21.0,783.4515,0.39172575
RP_0186,RP,winter,43,21.5,480.4267,0.24021335
RP_0186,RP,winter,44,22.0,321.8132,0.1609066
RP_0186,RP,winter,45,22.5,239.94601,0.119973004
RP_0186,RP,winter,46,23.0,177.87717,0.08893859
RP_0186,RP,winter,47,23.5,151.9321,0.07596605
RP_0187,RP,spring,0,0.0,186.88567,0.093442835
RP_0187,RP,spring,1,0.5,154.23831,0.07711916
RP_0187,RP,spring,2,1.0,210.19226,0.10509613
RP_0187,RP,spring,3,1.5,160.05081,0.080025405
RP_0187,RP,spring,4,2.0,68.93747,0.034468736
RP_0187,RP,spring,5,2.5,59.37427,0.029687136
RP_0187,RP,spring,6,3.0,41.03744,0.02051872
RP_0187,RP,spring,7,3.5,87.44812,0.04372406
RP_0187,RP,spring,8,4.0,95.06952,0.04753476
RP_0187,RP,spring,9,4.5,95.10736,0.04755368
RP_0187,RP,spring,10,5.0,72.68575,0.036342878
RP_0187,RP,spring,11,5.5,189.13359,0.09456679
RP_0187,RP,spring,12,6.0,115.2388,0.0576194
RP_0187,RP,spring,13,6.5,113.167816,0.056583907
RP_0187,RP,spring,14,7.0,61.059685,0.030529842
RP_0187,RP,spring,15,7.5,194.47902,0.09723951
RP_0187,RP,spring,16,8.0,144.3267,0.07216335
RP_0187,RP,spring,17,8.5,41.17097,0.020585485
RP_0187,RP,spring,18,9.0,5.4983215,0.0027491609
RP_0187,RP,spring,19,9.5,90.480576,0.045240287
RP_0187,RP,spring,20,10.0,8.820226,0.0044101127
RP_0187,RP,spring,21,10.5,7.4876146,0.0037438073
RP_0187,RP,spring,22,11.0,6.1374197,0.0030687097
RP_0187,RP,spring,23,11.5,0.7873981,0.00039369904
RP_0187,RP,spring,24,12.0,3.5638933,0.0017819466
RP_0187,RP,spring,25,12.5,0.17160635,8.580317e-05
RP_0187,RP,spring,26,13.0,3.4018974,0.0017009487
RP_0187,RP,spring,27,13.5,0.0,0.0
RP_0187,RP,spring,28,14.0,0.12723869,6.361934e-05
RP_0187,RP,spring,29,14.5,0.25200078,0.00012600039
RP_0187,RP,spring,30,15.0,67.591064,0.03379553
RP_0187,RP,spring,31,15.5,8.608232,0.0043041157
RP_0187,RP,spring,32,16.0,0.0,0.0
RP_0187,RP,spring,33,16.5,0.0,0.0
RP_0187,RP,spring,34,17.0,0.0,0.0
RP_0187,RP,spring,35,17.5,0.32613352,0.00016306675
RP_0187,RP,spring,36,18.0,1.9492786,0.0009746393
RP_0187,RP,spring,37,18.5,7.6983624,0.003849181
RP_0187,RP,spring,38,19.0,1358.2933,0.67914665
RP_0187,RP,spring,39,19.5,472.54675,0.23627338
RP_0187,RP,spring,40,20.0,218.58919,0.10929459
RP_0187,RP,spring,41,20.5,383.4423,0.19172114
RP_0187,RP,spring,42,21.0,243.81949,0.121909745
RP_0187,RP,spring,43,21.5,431.04083,0.21552041
RP_0187,RP,spring,44,22.0,255.26541,0.1276327
RP_0187,RP,spring,45,22.5,139.96735,0.069983676
RP_0187,RP,spring,46,23.0,191.61522,0.09580761
RP_0187,RP,spring,47,23.5,227.37462,0.11368731
RP_0188,RP,spring,0,0.0,296.74518,0.14837259
RP_0188,RP,spring,1,0.5,281.60095,0.14080048
RP_0188,RP,spring,2,1.0,250.754,0.125377
RP_0188,RP,spring,3,1.5,275.2549,0.13762745
RP_0188,RP,spring,4,2.0,301.37775,0.15068887
RP_0188,RP,spring,5,2.5,227.85297,0.113926485
RP_0188,RP,spring,6,3.0,221.46333,0.11073167
RP_0188,RP,spring,7,3.5,209.07379,0.1045369
RP_0188,RP,spring,8,4.0,212.26418,0.10613209
RP_0188,RP,spring,9,4.5,202.81459,0.1014073
RP_0188,RP,spring,10,5.0,219.78084,0.109890416
RP_0188,RP,spring,11,5.5,192.42996,0.09621498
RP_0188,RP,spring,12,6.0,182.04736,0.09102368
RP_0188,RP,spring,13,6.5,176.99934,0.08849967
RP_0188,RP,spring,14,7.0,183.91078,0.09195539
RP_0188,RP,spring,15,7.5,193.99158,0.096995786
RP_0188,RP,spring,16,8.0,238.1144,0.1190572
RP_0188,RP,spring,17,8.5,245.13176,0.12256588
RP_0188,RP,spring,18,9.0,259.47296,0.12973648
RP_0188,RP,spring,19,9.5,242.57925,0.121289626
RP_0188,RP,spring,20,10.0,265.56598,0.132783
RP_0188,RP,spring,21,10.5,207.91093,0.10395547
RP_0188,RP,spring,22,11.0,220.41774,0.11020887
RP_0188,RP,spring,23,11.5,275.73483,0.13786742
RP_0188,RP,spring,24,12.0,295.95444,0.14797722
RP_0188,RP,spring,25,12.5,353.57764,0.17678882
RP_0188,RP,spring,26,13.0,342.4653,0.17123266
RP_0188,RP,spring,27,13.5,236.44304,0.11822152
RP_0188,RP,spring,28,14.0,232.80353,0.11640176
RP_0188,RP,spring,29,14.5,226.15985,0.11307993
RP_0188,RP,spring,30,15.0,197.70181,0.098850906
RP_0188,RP,spring,31,15.5,219.25854,0.10962927
RP_0188,RP,spring,32,16.0,235.34294,0.11767147
RP_0188,RP,spring,33,16.5,214.14949,0.107074745
RP_0188,RP,spring,34,17.0,236.09265,0.11804633
RP_0188,RP,spring,35,17.5,252.12225,0.12606113
RP_0188,RP,spring,36,18.0,285.1998,0.1425999
RP_0188,RP,spring,37,18.5,268.55365,0.13427682
RP_0188,RP,spring,38,19.0,376.50064,0.18825032
RP_0188,RP,spring,39,19.5,371.6288,0.18581441
RP_0188,RP,spring,40,20.0,366.53195,0.18326597
RP_0188,RP,spring,41,20.5,413.2526,0.2066263
RP_0188,RP,spring,42,21.0,607.7133,0.30385667
RP_0188,RP,spring,43,21.5,617.62,0.30881
RP_0188,RP,spring,44,22.0,953.50073,0.47675037
RP_0188,RP,spring,45,22.5,1040.8362,0.5204181
RP_0188,RP,spring,46,23.0,626.89996,0.31344998
RP_0188,RP,spring,47,23.5,396.47565,0.19823782
RP_0189,RP,winter,0,0.0,264.30008,0.13215004
RP_0189,RP,winter,1,0.5,201.19946,0.10059973
RP_0189,RP,winter,2,1.0,489.4746,0.2447373
RP_0189,RP,winter,3,1.5,1548.3829,0.77419144
RP_0189,RP,winter,4,2.0,2396.4175,1.1982087
RP_0189,RP,winter,5,2.5,1666.6621,0.83333105
RP_0189,RP,winter,6,3.0,1005.9651,0.50298256
RP_0189,RP,winter,7,3.5,686.1003,0.34305015
RP_0189,RP,winter,8,4.0,432.42828,0.21621414
RP_0189,RP,winter,9,4.5,309.0226,0.1545113
RP_0189,RP,winter,10,5.0,266.28958,0.1331448
RP_0189,RP,winter,11,5.5,311.16763,0.15558381
RP_0189,RP,winter,12,6.0,326.7192,0.1633596
RP_0189,RP,winter,13,6.5,335.9406,0.1679703
RP_0189,RP,winter,14,7.0,326.8616,0.1634308
RP_0189,RP,winter,15,7.5,445.22165,0.22261083
RP_0189,RP,winter,16,8.0,515.06885,0.2575344
RP_0189,RP,winter,17,8.5,624.8262,0.3124131
RP_0189,RP,winter,18,9.0,620.2014,0.3101007
RP_0189,RP,winter,19,9.5,662.63745,0.33131874
RP_0189,RP,winter,20,10.0,575.0165,0.28750825
RP_0189,RP,winter,21,10.5,593.92896,0.29696447
RP_0189,RP,winter,22,11.0,715.7578,0.3578789
RP_0189,RP,winter,23,11.5,984.56274,0.49228138
RP_0189,RP,winter,24,12.0,1600.1235,0.80006176
RP_0189,RP,winter,25,12.5,1441.2203,0.72061014
RP_0189,RP,winter,26,13.0,1005.2259,0.50261295
RP_0189,RP,winter,27,13.5,475.9651,0.23798254
RP_0189,RP,winter,28,14.0,258.7044,0.1293522
RP_0189,RP,winter,29,14.5,234.83286,0.11741643
RP_0189,RP,winter,30,15.0,192.32364,0.09616182
RP_0189,RP,winter,31,15.5,130.65886,0.06532943
RP_0189,RP,winter,32,16.0,155.50534,0.07775267
RP_0189,RP,winter,33,16.5,209.86311,0.104931556
RP_0189,RP,winter,34,17.0,277.22427,0.13861214
RP_0189,RP,winter,35,17.5,290.64398,0.145322
RP_0189,RP,winter,36,18.0,388.30426,0.19415213
RP_0189,RP,winter,37,18.5,504.48734,0.25224367
RP_0189,RP,winter,38,19.0,563.64294,0.28182146
RP_0189,RP,winter,39,19.5,701.2827,0.35064137
RP_0189,RP,winter,40,20.0,823.43854,0.41171926
RP_0189,RP,winter,41,20.5,742.3943,0.37119713
RP_0189,RP,winter,42,21.0,571.5344,0.2857672
RP_0189,RP,winter,43,21.5,482.55392,0.24127696
RP_0189,RP,winter,44,22.0,446.50653,0.22325327
RP_0189,RP,winter,45,22.5,424.16623,0.21208312
RP_0189,RP,winter,46,23.0,303.83246,0.15191624
RP_0189,RP,winter,47,23.5,227.18033,0.113590166
RP_0190,RP,spring,0,0.0,283.76282,0.1418814
RP_0190,RP,spring,1,0.5,236.82388,0.11841194
RP_0190,RP,spring,2,1.0,254.37383,0.12718691
RP_0190,RP,spring,3,1.5,280.5976,0.1402988
RP_0190,RP,spring,4,2.0,301.92847,0.15096423
RP_0190,RP,spring,5,2.5,277.09283,0.13854642
RP_0190,RP,spring,6,3.0,310.44443,0.1552222
RP_0190,RP,spring,7,3.5,291.9575,0.14597875
RP_0190,RP,spring,8,4.0,355.94327,0.17797163
RP_0190,RP,spring,9,4.5,300.92505,0.15046252
RP_0190,RP,spring,10,5.0,322.17484,0.16108742
RP_0190,RP,spring,11,5.5,307.21036,0.15360518
RP_0190,RP,spring,12,6.0,385.37137,0.19268568
RP_0190,RP,spring,13,6.5,364.08658,0.18204328
RP_0190,RP,spring,14,7.0,402.8501,0.20142505
RP_0190,RP,spring,15,7.5,370.67374,0.18533687
RP_0190,RP,spring,16,8.0,443.74658,0.2218733
RP_0190,RP,spring,17,8.5,373.25226,0.18662614
RP_0190,RP,spring,18,9.0,449.28574,0.22464287
RP_0190,RP,spring,19,9.5,501.06686,0.25053343
RP_0190,RP,spring,20,10.0,646.8289,0.32341444
RP_0190,RP,spring,21,10.5,824.80066,0.41240034
RP_0190,RP,spring,22,11.0,1043.8551,0.52192754
RP_0190,RP,spring,23,11.5,1214.8457,0.6074228
RP_0190,RP,spring,24,12.0,1269.6871,0.6348436
RP_0190,RP,spring,25,12.5,1317.447,0.65872353
RP_0190,RP,spring,26,13.0,1468.8798,0.7344399
RP_0190,RP,spring,27,13.5,1146.0581,0.57302904
RP_0190,RP,spring,28,14.0,995.5504,0.4977752
RP_0190,RP,spring,29,14.5,633.70197,0.316851
RP_0190,RP,spring,30,15.0,499.1374,0.2495687
RP_0190,RP,spring,31,15.5,450.19144,0.22509572
RP_0190,RP,spring,32,16.0,434.4333,0.21721664
RP_0190,RP,spring,33,16.5,437.59155,0.21879578
RP_0190,RP,spring,34,17.0,486.15317,0.24307658
RP_0190,RP,spring,35,17.5,455.66083,0.22783041
RP_0190,RP,spring,36,18.0,566.937,0.2834685
RP_0190,RP,spring,37,18.5,810.50934,0.40525466
RP_0190,RP,spring,38,19.0,1021.9264,0.5109632
RP_0190,RP,spring,39,19.5,1036.3475,0.51817375
